lighting_score,crowd_history,incident_history,isolation_score,time_of_day_risk,police_coverage,risk_label
0.6824955039749755,0.9186646150612952,0.17742168707035771,0.3772257348072394,0.8588738665817429,0.11534672436855198,1
0.1397524836093098,0.24867466203617328,0.16267262528840168,0.9896838596675823,0.33345873836312834,0.1528251077777374,1
0.19990820247510832,0.8865579136662783,0.5048910498918533,0.5220053632204489,0.3222300207803839,0.7062877099808511,1
0.007362269751005512,0.09754470677298266,0.08612659518326854,0.034188013362345115,0.425426829671945,0.9565795295312901,1
0.7869243775021384,0.6484481705876465,0.14244674740946664,0.34765820167920825,0.9896760120928134,0.6340974411832015,1
0.6648508565920321,0.7828381550557844,0.656460370922434,0.6708981588367661,0.554898942602502,0.10237706080455944,1
0.7051653786263351,0.6146062192524261,0.4456017541758375,0.22459788463509,0.5469011350468795,0.24399659185515798,1
0.7807290310219679,0.49553480415254303,0.2278442274522206,0.9644492369585763,0.8095937864009382,0.3788743974239146,1
0.45891577553833995,0.617347099925686,0.3305956731964709,0.42529369789091553,0.17806449941359404,0.12535755117624459,1
0.5687411959528937,0.15166370877944457,0.24661411086829255,0.021087306742710532,0.40540100818352354,0.8479681023750617,0
0.13979699812765745,0.21557071033021835,0.45329496994446883,0.5405661646129588,0.6413624061922378,0.19450518322077281,2
0.11453007353597344,0.26989934395634196,0.16285721054591248,0.676189624352537,0.9880167684203432,0.12955107723374504,2
0.6684029617904717,0.5977793406300381,0.14303093642527537,0.45599117705173564,0.15446959669807891,0.7256846721533149,0
0.4710962061431325,0.4419010737450705,0.211451789382783,0.9281708397738662,0.4520267802267621,0.12683235126557124,1
0.5652361064811888,0.24447584248583953,0.49298392339316444,0.9019321674656063,0.9055818021048897,0.41031944714851365,2
0.7649988574160256,0.8828093321445801,0.09658956805426615,0.13896007315275782,0.7255310683954473,0.51550830475117,0
0.6347183200005908,0.3739218402932234,0.4404105279824959,0.07994816734445687,0.6137802371949127,0.08022929369489729,1
0.5535794006579958,0.44603171922989115,0.2648144536069057,0.3123089974307902,0.25710836301634943,0.5557882040685287,1
0.5592071607454135,0.40970107654899457,0.17823902640163264,0.6081326622676865,0.18721073419209355,0.4801640025499784,1
0.3039500980626122,0.18194295527675264,0.5068537372693329,0.6015953143153395,0.37421229353163454,0.6684162787269551,1
0.030817834567939406,0.7316270154302333,0.13862175174876046,0.2716430997250232,0.2551079063586581,0.21914592997366722,1
0.43671738923236236,0.448458262268858,0.447251206434791,0.9511005467770005,0.80847589885968,0.3566291440633138,2
0.2145846728195292,0.016257109892718447,0.42326780733160024,0.30733171671553405,0.7207034277931921,0.6596553390599784,1
0.40852864372463615,0.964013702359797,0.2748715025122262,0.8041994361011563,0.8351981208843376,0.03559662224106386,1
0.8534030732681661,0.8157636115954137,0.7279691949620735,0.8319801805847017,0.17108231070449964,0.11579494279367952,1
0.23393948586534075,0.7235593540918033,0.10992062878190617,0.09843501892734252,0.30996935836971207,0.28355183131508377,1
0.05830274168906602,0.869091870518529,0.16230793738972088,0.23255291218085195,0.7685514629746808,0.106356373907188,1
0.28138389202199654,0.9068072536055503,0.37285644307422533,0.21519150795024367,0.16354841656113317,0.03951246900530825,1
0.2935937577666836,0.33748970638443865,0.5006207047650334,0.9196513167747996,0.1456050571222175,0.9873824226476844,1
0.6619165147268951,0.6109586784166986,0.6097752021107155,0.3511049239389352,0.3830588805377806,0.45575998218221436,1
0.5570321523412783,0.6088078092055942,0.5166388820992349,0.8364713333915073,0.18643688795116786,0.5336840050996222,1
0.7838982091064135,0.26729966881059697,0.39200861055676794,0.47801800217727497,0.07890265803920415,0.2549048963820515,1
0.6643135403273875,0.2219522514470672,0.5375129295220442,0.4572190441940204,0.31277452455499244,0.007687241920479426,1
0.4063868614400705,0.11390725481902209,0.07417878511742503,0.9034213575932442,0.8755995150398307,0.7507241854081832,1
0.8140203846660347,0.6593141959164528,0.14501434206521313,0.44090140719442705,0.05653292863961101,0.7237529822282807,0
0.1669729199077039,0.7809189910307799,0.09153316617373326,0.7448519172309263,0.5661051207231573,0.9725407428893965,1
0.022712073133860478,0.7609529795170038,0.2911260318858003,0.42437750179036715,0.5630038839142397,0.02110208240481093,1
0.09004786077564175,0.31627537718497434,0.3684860627886337,0.1018697365763126,0.5308405607920422,0.13702073439064888,1
0.7223593505964503,0.20525985046520223,0.12067054842453322,0.05309479449744814,0.5055087230150425,0.7121410487642788,0
0.4618772302513874,0.45361417845462193,0.3804895638539201,0.2082401769786979,0.01723646975992965,0.33007363734255557,1
0.1612717790336018,0.5468134602405106,0.2651773288276895,0.7222680362271039,0.04745118934635961,0.0637731315104415,1
0.5010447751033635,0.9190871279685557,0.2640930356911523,0.3736497201004947,0.5112070126556567,0.3009581361836765,1
0.15231210271316842,0.8748231542740541,0.3253540995097456,0.4541075813875254,0.9683092727130594,0.08771692549430254,2
0.696320375077736,0.9160583313018277,0.27386856248121916,0.10187639851754826,0.40797578050574934,0.8376057556111397,0
0.4461562755740307,0.8502623851359796,0.25480331563141856,0.6230375997880595,0.4723267624934375,0.8769331554045996,1
0.3810212260964825,0.9645812044363112,0.07953265942167813,0.8034482104019519,0.9820631153366055,0.6368899219870745,1
0.3015120891478765,0.46549999716905743,0.1116059868956251,0.6246832440043619,0.7791134054357268,0.38559725603737194,1
0.6302825931188885,0.04747349743309437,0.07472368683873247,0.9846140818253062,0.7701098471176563,0.7687892457362625,1
0.3618126105533904,0.08356203214847824,0.15738042016472356,0.01634139151247116,0.5047354470397718,0.6315902633391394,1
0.087649919316101,0.39027614177234315,0.4323047204188884,0.01566982725052124,0.8979126531983408,0.7919819791941859,1
0.11800590212051532,0.25768709127299727,0.14494137131327456,0.5000056031150403,0.5811763053930655,0.510907354669856,1
0.9618976645495145,0.16994059136106732,0.21184985038128978,0.26640805887705676,0.6566973259043557,0.9583449044906837,0
0.908580690707607,0.9532037745086486,0.3367718758144184,0.6865104053510038,0.7875555202922049,0.29003369448849536,1
0.6997071338107496,0.19541958841062246,0.2704768080250324,0.7932101535531324,0.40658488010506444,0.6041849274502268,1
0.2658699614595196,0.959379272315231,0.18968658930698576,0.10243590878299969,0.9532702845431832,0.8080526003107557,1
0.9691763773477239,0.7608388403212071,0.3529471268975599,0.9173382027462357,0.9880072328490793,0.89387281888302,1
0.7787509039657946,0.6409456721252235,0.3295504097247852,0.029922937806101113,0.5871378320553371,0.9467482898903576,0
0.7168901891589956,0.6760189600893783,0.4415821005059132,0.6884039277944968,0.22205538725822238,0.39501097264563245,1
0.44936150214378867,0.331474323659124,0.17749473882379596,0.38450076625728913,0.7749020173254386,0.6993427291707673,1
0.272241561845159,0.6464270380582822,0.19190530472598955,0.6674392128098823,0.3221386034799474,0.2901971219804035,1
0.0963909621534993,0.1866921182812653,0.2682028570080314,0.09763632161089653,0.5771035015888702,0.6493793076144719,1
0.9026023965438417,0.9377054325359795,0.16155887977265398,0.9370803194387888,0.0867035204583182,0.18422630513903093,1
0.45577628983361107,0.30179333996059354,0.032773495237168306,0.9374083398400184,0.8073907050301506,0.4214511847822776,1
0.20236336479523032,0.25518651229354217,0.34164940882835537,0.5194008141761117,0.9590869588706772,0.9202370756819165,1
0.3059566241506525,0.7111627981941575,0.5308424691555291,0.5095845340651446,0.09422152463364719,0.8109063171498606,1
0.579219568941896,0.6564487180661819,0.24421410689641113,0.6348081878137043,0.7315990604468636,0.49650614886397015,1
0.1767727829392317,0.45129891834330527,0.2538987621438153,0.5800689505475377,0.8608388635647466,0.14684532604880252,1
0.8566142840923755,0.6324462346907863,0.17336660711547372,0.5435465668275113,0.10950621941550287,0.3985716003641311,0
0.7585195298352101,0.15949307176085614,0.5089116578521857,0.5891911488859332,0.24679646956348922,0.13867897858890088,1
0.7194629559509368,0.673328307401955,0.05597600425839906,0.8586301721786694,0.3918712480550527,0.06852763815231044,1
0.4320930397751037,0.2706106951951939,0.48200817810523205,0.6110667795807843,0.8367603317067863,0.9065113834452002,1
0.6273088407024432,0.2728359766764573,0.47805274017478283,0.19583435479674471,0.4934312655030474,0.49143147203901294,1
0.5840979689127356,0.16217993494378458,0.2592399565455306,0.9139120403792083,0.13696330254163713,0.08938871285203387,1
0.64984660155482,0.3323771350361646,0.17102261383279943,0.21596061858284576,0.2563710590370888,0.7166685913948189,0
0.08444432113988909,0.3312510603113281,0.40889232737098596,0.16516169479102483,0.4673778408700676,0.07418150111897304,1
0.41580740217060963,0.45417901170226926,0.3993375817450201,0.9970578290638613,0.03926424615521995,0.3961654171436617,1
0.04161417386189248,0.1904195046663495,0.3019474031370182,0.21341669445302824,0.6309970689692205,0.23029054281253647,1
0.49399081924451893,0.1930075361587663,0.06939260134996911,0.10009335865940738,0.025321896414725376,0.16463028319821627,0
0.3298612123327853,0.5417385716632284,0.5553630846893428,0.5620072108693006,0.780871344272688,0.533549208005006,2
0.1445241888660469,0.12887740467047515,0.22757872175049712,0.8271937436749931,0.7338509375054766,0.7196896132600762,1
0.10340296772255164,0.6888970079888351,0.34777939991484186,0.06075071986330216,0.8654399919726488,0.48718973477778826,1
0.587644572177712,0.9439471258625965,0.05007091381472501,0.4901041752182733,0.15771274050315798,0.8208024548924167,0
0.1705929685368861,0.42679562166437823,0.06328366754056738,0.06850234045698911,0.6025852109574771,0.9173869255386209,1
0.9251201183767972,0.9011053131506768,0.0854846359312639,0.42869111788928294,0.7810275835867573,0.8071811045333833,0
0.581061139700395,0.09831659112586444,0.35897552352837947,0.343960128770325,0.5157487805903728,0.9564916551435139,1
0.34686980453483707,0.04295762737564457,0.4906340491163018,0.13712941813305646,0.13080432701283473,0.9290359714858777,1
0.5909154914814168,0.7213688775138399,0.06194718390563383,0.9310210234302159,0.09892561667712774,0.8325168388012227,0
0.022803871029697498,0.7610215729814965,0.2864324714822189,0.6348869794523638,0.6058974079412558,0.29263260060317264,2
0.9585592132414453,0.8430582409657513,0.5257219338524263,0.8430563005782071,0.4976076082739115,0.17433206473368845,1
0.48230343694290023,0.05681767839998142,0.039292085690893,0.9059445291815099,0.9295601367321504,0.7270113695398465,1
0.7827352272502862,0.7769070549568304,0.5448175179392334,0.9301853309884875,0.8338407710232709,0.8455290342725789,1
0.08272999992243857,0.3765387327965818,0.18480908128867773,0.7481146163693787,0.7237491916538147,0.8231235186354973,1
0.48665833083816035,0.3033376326821986,0.5636143222415229,0.3069483152341973,0.9823967605473424,0.6436224407080702,1
0.4907069943545209,0.17302392134329692,0.20675162606429487,0.8289326188553535,0.6946106835231995,0.8298681647517767,1
0.9378264549749828,0.996015755102527,0.32195460386895286,0.5201829114820699,0.09236273369910664,0.7071661944152902,0
0.5717280523760754,0.06366358931886362,0.2466396899430787,0.2716539218267705,0.07756297750739305,0.6653658613029171,0
0.4734894010569538,0.8270080146079994,0.15788478934599215,0.38577380999391975,0.8158691934099379,0.04657649765756189,1
0.2669756630918936,0.6394944354905275,0.14771486487750635,0.3012235307731086,0.3607035836030711,0.460474527941964,1
0.3315689973425522,0.7350804442618671,0.21757617387113098,0.4662040400030274,0.9242837865623452,0.03384611358952805,1
0.5206724024715378,0.7117171199217964,0.32032415949813836,0.7813351381209122,0.11824743505147473,0.09237004794976,1
0.4389114603050467,0.8584344850731825,0.49071460123747335,0.48486734184253344,0.1987870119352414,0.5410046531331042,1
0.021612079880330426,0.1837920698561083,0.21992237223956687,0.26785857809098146,0.7731674993100202,0.047479033894226585,1
0.8262919241943578,0.0008246168346853766,0.5488107772533029,0.08740307467903075,0.8474744417280394,0.913220382715675,1
0.8961607718397667,0.5985284890432662,0.5079681896027742,0.8557560871295988,0.8671963442858314,0.45034095716647804,1
0.14024908899861077,0.35385863932333395,0.3092507944269175,0.4173686067763447,0.09913926525147188,0.699966649714549,1
0.5540361435390494,0.12378733111713769,0.26136217851539684,0.4419225453746177,0.38180230248846925,0.1477951824630428,1
0.10857574113544355,0.18613875410423886,0.37184088161260875,0.7637215702325718,0.646386353103183,0.8475952501049618,1
0.6722400930398117,0.3317493124592229,0.10646824621413031,0.8497264958648096,0.9187956166815633,0.47806691633272647,1
0.2812337838390083,0.07023337088670323,0.11102362932356732,0.5111449079746705,0.2390150310417657,0.558775919612863,1
0.6594226346919018,0.05691320212845086,0.22041040216002633,0.6323678338085871,0.6003428834803832,0.6484841798642035,1
0.7269946142868826,0.9160262548324442,0.2197400888539951,0.23915670053898352,0.14351929544850672,0.5398982528768816,0
0.768647491917657,0.3121027493536962,0.346341508632486,0.9350679455660263,0.7472787114221162,0.5631871222548452,1
0.10774094595589656,0.9822306974735849,0.22087005532783832,0.5679212680617419,0.12752445666955436,0.7445233289559613,1
0.9160118451376079,0.9643670083303999,0.58265627554947,0.7196048904951929,0.999982488442239,0.8064713707971911,1
0.23021399089488082,0.1425712823271138,0.09368432265982239,0.11421305435257079,0.09226689968743984,0.3061660634185376,1
0.03741255617617978,0.7149243028961909,0.3186804669901977,0.6369209523577165,0.6853371560380503,0.9220492950491082,1
0.5548524693914834,0.6008048891270692,0.2193523840703732,0.36894978240353316,0.7770388341648827,0.3538966790957533,1
0.37092228386243875,0.6906470731051536,0.4898501725298389,0.45006297517849003,0.2579897834566428,0.2723256061978411,1
0.8297897431324132,0.09619100001447478,0.6252492115212397,0.6821620323424028,0.25482866931624015,0.31143042212635785,1
0.8082514720643018,0.18856007863455804,0.11922720930872352,0.7963275432084448,0.5961470516000201,0.3585151573878289,1
0.31713889282271535,0.0766386614508815,0.053498774189244404,0.34936523833503175,0.6304745848799741,0.31693060580959864,1
0.952899395069745,0.6041342052170712,0.20236570445457688,0.8732368522346308,0.7205259761657977,0.8437501768847955,1
0.2909178381401186,0.9865910758490911,0.2883722033251982,0.21899030419169507,0.5802939876819257,0.5611526805179822,1
0.5150571292317145,0.6719845376579414,0.13406684464066304,0.5628982332626181,0.1744667739704321,0.9676453819373543,0
0.25596509056760275,0.7107615350219296,0.19789321773545743,0.1512654803347392,0.9241434746542744,0.08395557537572662,1
0.9360435700489633,0.9845850415432811,0.22698180506680432,0.289249772394387,0.1666115757134462,0.6139801740497163,0
0.16460781758201815,0.6780115541717961,0.48484953621740196,0.8954114693972594,0.5652385183718831,0.09602429733300855,2
0.04491061939232899,0.04018157262847033,0.09513633204159751,0.011556776074954644,0.920002844661282,0.45885008468052824,1
0.43509706000303794,0.8670056008565976,0.1588316386381122,0.9156111886454469,0.9129695914513251,0.38273502253338765,1
0.992375564055837,0.3646782903787963,0.17376638776290493,0.32840203391386014,0.1679064748106488,0.6807749151119673,0
0.891677266254914,0.004363621514715366,0.3014738599834808,0.6957954198770839,0.2386026957309566,0.7454448132811959,0
0.7486080194569492,0.5072341775608206,0.4694666522112132,0.09171829443416779,0.6018505770595171,0.23809365206569788,1
0.8907924908785249,0.9370150008762637,0.2515898712863709,0.6412714623366417,0.3371643330781471,0.1937148164719037,1
0.8934466396978632,0.2573306871949832,0.1925788461596815,0.9094612797651885,0.7308832394782829,0.41951043252724785,1
0.5188583603864491,0.4915131730528399,0.08969405792943444,0.555201925399983,0.5224043209340676,0.2419873005028741,1
0.315929051830793,0.17377688778239075,0.29200665898311834,0.36212149828347584,0.266090055944189,0.6766240071212141,1
0.772012432110988,0.0576926716664401,0.19462150119062652,0.7935776200961938,0.41103791761234276,0.5176976497628781,1
0.6616612631677611,0.08054494671311319,0.14552223852021048,0.7127254243715928,0.691111071078239,0.826977017931398,1
0.37365772887371007,0.7270109059613554,0.19168394355828114,0.11769256092193647,0.785141359190735,0.9812720422786743,1
0.09446666806151527,0.864074470742149,0.15004485715618757,0.6657015368766365,0.3695609901445672,0.3781078645204755,1
0.746789611349026,0.1432988392524911,0.13448119075025602,0.6646558460848796,0.10498538336456609,0.9119967174758128,0
0.2624605159228647,0.2883185678104687,0.1640960708900888,0.7519211673596979,0.3532770072359468,0.777172237154336,1
0.9368131505337792,0.19502946764482731,0.19167244755696095,0.3163068651402565,0.6304707195885038,0.149123411505392,1
0.24097057500568475,0.026855776926427932,0.16556168238982003,0.401277981640796,0.7598321608464019,0.8359283071920051,1
0.12275793241148603,0.5534313698869836,0.4122350428864075,0.9600380565358119,0.879659238635984,0.4815073123027359,2
0.8311126721249061,0.6999221701376476,0.24226585993091848,0.5734569207777928,0.9619418822585397,0.7091608712001926,1
0.15328431662449404,0.6478774808850705,0.09561155014232059,0.5085049770981446,0.5293641744942633,0.702611604319699,1
0.1792683081577391,0.3880535473022476,0.12457263322431303,0.9868496922020976,0.8802074431508781,0.8859656039877216,1
0.5993827915208435,0.5550102459399053,0.13962716784951254,0.2295576318960557,0.26207801762563265,0.7611647034498906,0
0.8745620408374645,0.09409930663622468,0.8610692421008007,0.3979369100588197,0.5596517144253649,0.8246237381178919,1
0.19643466571457324,0.15430371872268445,0.1907048696731546,0.759883561595789,0.5393849258644747,0.3209119391372065,1
0.31032367290009477,0.9317946195529834,0.26166670481158927,0.7131005812860445,0.7686941411774981,0.9731375259619967,1
0.7774048382411776,0.7615077478198968,0.050776291988124875,0.9667006430758821,0.7731228495022513,0.6615921620267838,1
0.9718264260609674,0.9227390958251673,0.20076809354775726,0.6543003408030842,0.28534295832295875,0.7736916444786661,0
0.5007411862023423,0.9166802844993672,0.527411706858777,0.31309497324868596,0.8858614340697748,0.8588812855127081,1
0.14389750255125078,0.6493926171077407,0.16768978170311166,0.39765196705467487,0.8914929833318674,0.12378321941089909,1
0.013936287708201545,0.9282386481121652,0.5164667463061182,0.08971292401678987,0.9482415257562582,0.33641087448940077,2
0.22965602999885526,0.4167041030824632,0.1258439578941383,0.9237202583220797,0.4576443274891703,0.835935971486579,1
0.13182221778652103,0.0036162447849409363,0.24822084357515117,0.12866802274619238,0.9874143241465967,0.9219819911322603,1
0.6776586736128575,0.06257111584615938,0.2643983056605159,0.5457037240764476,0.7849113307642982,0.7560934220528724,1
0.12183250462853112,0.10948732570081521,0.15355653450731252,0.40139512461746796,0.6531873822134789,0.48230893155065824,1
0.506329931620633,0.09535345318286026,0.2746073696624459,0.13422361303273744,0.43225797030418056,0.2511222636061703,1
0.6942624356428865,0.35170239085026345,0.40322995370370157,0.2929922536247981,0.8424312208082505,0.5250274899268101,1
0.5811166092209024,0.7012708071093576,0.4156599436005551,0.6335690159041251,0.7641375549748654,0.39730022475158755,1
0.19977565166005762,0.790648806600495,0.5610186165986416,0.03125149111086578,0.5855582652404854,0.8856307962923227,1
0.8041245261822627,0.5902132743446247,0.23732756302104624,0.9659895333512928,0.9971458870067388,0.5672650091412709,1
0.7154071296158017,0.14643617455697955,0.43400559391758065,0.9090956179700506,0.24946136559406318,0.39206635185584104,1
0.7389840039155418,0.7479016021481752,0.1734306443941765,0.08460144632650302,0.6417540912866134,0.4984799205055612,0
0.13105775155731325,0.35480191913759895,0.5977068272798596,0.86835354835389,0.32112716555167387,0.9335675437232821,2
0.12375380365034461,0.012993348671796245,0.12415247153386297,0.3285712185482469,0.4578432403415247,0.6132584785313802,1
0.9275625510065076,0.28058862053274936,0.37691068940640315,0.0675044485257742,0.3389464941438596,0.2289794001156329,0
0.39757819382494064,0.3306005541409779,0.20625309739178296,0.3061128342918956,0.3345552052535775,0.5000775790396722,1
0.30094869178093975,0.2742455352181029,0.155466240916269,0.808887494217285,0.376826108473575,0.46565823699424835,1
0.4885840453515333,0.8118701531875856,0.10762626159858728,0.6658314521679224,0.056679576469999216,0.3104042751065783,1
0.6628642127635824,0.7599263975940903,0.43274881099857254,0.23855960067038873,0.03986108334795646,0.7362995117705929,1
0.9556232570469699,0.6955520304126415,0.11121575642468823,0.7191764765702419,0.7249222621743053,0.2682869494507928,1
0.286446226882055,0.1390050785122653,0.4670331865790637,0.7078211145105391,0.3109085529635577,0.49254899496220583,1
0.9248084293120271,0.807833909706282,0.39876302748040576,0.7428613635069439,0.021214610823473534,0.44104670293506754,1
0.024859491386256316,0.6771759616633237,0.2571649981752076,0.5406566676637397,0.08148115657673705,0.4668626672457824,1
0.5551980423268247,0.19483768648139188,0.5845945367453204,0.818945652120703,0.1958492412360393,0.5667755574737734,1
0.6339751116810851,0.6480939302815164,0.40723343935348166,0.6413622179569134,0.04821225625005332,0.6832972660575979,1
0.1058974037507533,0.48351164100368105,0.059042330708733305,0.12539920974439245,0.9461472043997438,0.14299984268575694,1
0.14033959706391264,0.43935006185622505,0.31087235458466844,0.810255987755335,0.5683608801593237,0.2883251017038302,2
0.41911431931630383,0.11212316347238882,0.38154811660966337,0.3237681050444665,0.39402436978193456,0.7728367672295637,1
0.9662319121431817,0.5183042758451654,0.20318155812360728,0.7050347181972936,0.5327122338526886,0.9077453523866194,0
0.5960425532343728,0.09993180897236364,0.2655345251702556,0.6751317060918057,0.11282010085911554,0.04465698603752266,1
0.9330232216002112,0.16425338725426664,0.3456757316248253,0.33591252103671,0.7018455800108835,0.07336557510105324,1
0.8043609156129707,0.1325463142747627,0.24906262299412377,0.16168365848868216,0.9695904942326181,0.933829680863283,1
0.4673816015552915,0.9541082790700076,0.1762986020473837,0.6949580879403576,0.13065713557915104,0.14794089458643578,1
0.7847634492521874,0.28486469044389007,0.11326527134078566,0.84902335307941,0.1526001225907877,0.9792891305371082,0
0.017836783976987736,0.35520432359600773,0.5666199203231045,0.8382313169345351,0.6286633848354367,0.8282221317939328,2
0.10914399676573494,0.3220806062960361,0.22365992081386485,0.626504841866366,0.15192992735282163,0.12070442644765578,1
0.8294286148827363,0.8982504451781438,0.361354601257921,0.22740726973478476,0.12605278824976585,0.10252505322306438,1
0.7968170883251617,0.5629659113348885,0.2055152614925485,0.31620996730295114,0.6704838175701399,0.9772969298648742,0
0.2326407419664337,0.9191598989333117,0.44428826564018503,0.7546276809393766,0.6186574673845501,0.2548227996822684,2
0.5307695905990535,0.29992490582789555,0.23992560276607966,0.4108539297069278,0.21773701080664598,0.5386672016556183,1
0.6060158207000109,0.11483467443194895,0.48528688869527714,0.7324974184681805,0.8231789488269262,0.2362357031699971,1
0.8677389537760112,0.5562184527241746,0.30102425989195614,0.30944999259312567,0.10525084532059559,0.6006745131307138,0
0.6031071573387257,0.3455369917900175,0.056070732539033385,0.006318246536731964,0.33257489925253814,0.8400285439110201,0
0.4125715692736803,0.8019068334907483,0.1570902165972694,0.6034900646563243,0.7388676438036281,0.6569091863977772,1
0.3741840434071827,0.8794234089116586,0.2732427727121851,0.6009163551054006,0.6139012102124127,0.046616658944641065,1
0.4258820863735099,0.4725735109070718,0.2633454653805759,0.6275546827799966,0.6000709531535319,0.5951893436337499,1
